"['[9, 9, 1, 1]']",[1.42736185]
"['[9, 9, 2, 1]']",[2.02196374]
"['[9, 10, 1, 1]']",[1.70180876]
"['[9, 10, 2, 1]']",[1.60871172]
"['[9, 14, 1, 1]']",[1.61347117]
"['[9, 14, 2, 1]']",[1.48965636]
"['[9, 15, 1, 1]']",[1.36002467]
"['[9, 15, 2, 1]']",[1.63549614]
"['[9, 16, 1, 1]']",[1.350883]
"['[9, 16, 2, 1]']",[1.87825021]
"['[9, 17, 1, 1]']",[1.71630731]
"['[9, 19, 1, 1]']",[2.12746698]
"['[10, 3, 1, 1]']",[1.51403122]
"['[10, 4, 2, 1]']",[1.37048338]
"['[10, 5, 1, 1]']",[1.6042152]
"['[10, 6, 1, 1]']",[1.85682859]
"['[10, 6, 2, 1]']",[1.76078787]
"['[10, 7, 1, 1]']",[1.20910554]
"['[10, 7, 2, 1]']",[1.15328381]
"['[10, 9, 1, 1]']",[1.98928011]
"['[10, 9, 2, 1]']",[1.92901202]
"['[10, 10, 2, 1]']",[2.36406362]
"['[10, 19, 1, 1]']",[2.08713931]
"['[10, 19, 2, 1]']",[1.62109562]
"['[11, 2, 1, 1]']",[2.26411398]
"['[11, 2, 2, 1]']",[1.90903112]
"['[11, 4, 1, 1]']",[2.08998615]
"['[11, 4, 2, 1]']",[2.40625475]
"['[11, 6, 1, 1]']",[1.20380697]
"['[11, 6, 2, 1]']",[1.2104089]
"['[11, 11, 1, 1]']",[1.7984527]
"['[11, 11, 2, 1]']",[2.0477353]
"['[11, 12, 1, 1]']",[1.85771072]
"['[11, 12, 2, 1]']",[1.53933252]
"['[11, 13, 1, 1]']",[2.21111807]
"['[11, 13, 2, 1]']",[1.95931773]
"['[11, 14, 1, 1]']",[1.27428733]
"['[11, 14, 2, 1]']",[2.07081688]
"['[11, 15, 1, 1]']",[0.99505576]
"['[11, 15, 2, 1]']",[1.41684361]
"['[11, 16, 1, 1]']",[1.03437472]
"['[11, 16, 2, 1]']",[1.89432943]
"['[11, 17, 2, 1]']",[1.45865196]
"['[11, 18, 1, 1]']",[1.55481881]
"['[11, 18, 2, 1]']",[2.0545018]
"['[11, 24, 1, 1]']",[1.54241202]
"['[11, 27, 1, 1]']",[1.81721501]
"['[11, 27, 2, 1]']",[1.75730136]
"['[12, 2, 1, 1]']",[1.87871119]
"['[12, 4, 1, 1]']",[1.08911416]
"['[12, 5, 2, 1]']",[1.7596014]
"['[12, 6, 1, 1]']",[1.49913632]
"['[12, 6, 2, 1]']",[0.99856392]
"['[12, 7, 1, 1]']",[1.67328742]
"['[12, 7, 2, 1]']",[1.27494879]
"['[12, 12, 1, 1]']",[1.59386656]
"['[12, 12, 2, 1]']",[2.00322039]
"['[12, 13, 2, 1]']",[1.76997109]
"['[12, 14, 1, 1]']",[1.70231554]
"['[12, 14, 2, 1]']",[1.70703755]
"['[12, 15, 1, 1]']",[2.31900035]
"['[12, 16, 1, 1]']",[2.29553159]
"['[12, 16, 2, 1]']",[2.42080083]
"['[12, 17, 2, 1]']",[1.63029473]
"['[12, 18, 1, 1]']",[1.4472742]
"['[12, 18, 2, 1]']",[1.60431845]
"['[12, 19, 1, 1]']",[0.96804241]
"['[12, 23, 2, 1]']",[1.32706852]
"['[12, 24, 1, 1]']",[1.20694525]
"['[12, 24, 2, 1]']",[1.37165126]
"['[12, 25, 1, 1]']",[1.65123359]
"['[12, 25, 2, 1]']",[2.0234384]
"['[12, 26, 1, 1]']",[1.79176207]
"['[12, 26, 2, 1]']",[1.48919353]
"['[12, 29, 1, 1]']",[1.52451531]
"['[12, 29, 2, 1]']",[1.71189032]
